Class,Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Shaman,Enhancement,Talent,Anticipation,16274,16254,Rank 5/5,,Increases your chance to dodge by an additional 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16274,Talent: Anticipation; tree row 3
Shaman,Enhancement,Talent,Dual Wield,30798,30798,Rank 1/1,,Allows one-hand and off-hand weapons to be equipped in the off-hand.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30798,Talent: Dual Wield; tree row 7
Shaman,Enhancement,Talent,Dual Wield Specialization,30816,30816,Rank 1/3,,Increases your chance to hit while dual wielding by an additional 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30816,Talent: Dual Wield Specialization; tree row 7
Shaman,Enhancement,Talent,Dual Wield Specialization,30818,30816,Rank 2/3,,Increases your chance to hit while dual wielding by an additional 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30818,Talent: Dual Wield Specialization; tree row 7
Shaman,Enhancement,Talent,Dual Wield Specialization,30819,30816,Rank 3/3,,Increases your chance to hit while dual wielding by an additional 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30819,Talent: Dual Wield Specialization; tree row 7
Shaman,Enhancement,Talent,Elemental Weapons,16266,16266,Rank 1/3,,"Increases the damage caused by your Rockbiter Weapon by 7%, your Windfury Weapon effect by 13% and increases the damage caused by your Flametongue Weapon and Frostbrand Weapon by 5%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16266,Talent: Elemental Weapons; tree row 5
Shaman,Enhancement,Talent,Elemental Weapons,29079,16266,Rank 2/3,,"Increases the damage caused by your Rockbiter Weapon by 14%, your Windfury Weapon effect by 27% and increases the damage caused by your Flametongue Weapon and Frostbrand Weapon by 10%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29079,Talent: Elemental Weapons; tree row 5
Shaman,Enhancement,Talent,Elemental Weapons,29080,16266,Rank 3/3,,"Increases the damage caused by your Rockbiter Weapon by 20%, your Windfury Weapon effect by 40% and increases the damage caused by your Flametongue Weapon and Frostbrand Weapon by 15%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29080,Talent: Elemental Weapons; tree row 5
Shaman,Enhancement,Talent,Enhancing Totems,16259,16259,Rank 1/2,,Increases the effect of your Strength of Earth and Grace of Air Totems by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16259,Talent: Enhancing Totems; tree row 3
Shaman,Enhancement,Talent,Enhancing Totems,16295,16259,Rank 2/2,,Increases the effect of your Strength of Earth and Grace of Air Totems by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16295,Talent: Enhancing Totems; tree row 3
Shaman,Enhancement,Talent,Flurry,16256,16256,Rank 1/5,,Increases your attack speed by 10% for your next 3 swings after dealing a critical strike.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16256,Talent: Flurry; tree row 4
Shaman,Enhancement,Talent,Flurry,16281,16256,Rank 2/5,,Increases your attack speed by 15% for your next 3 swings after dealing a critical strike.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16281,Talent: Flurry; tree row 4
Shaman,Enhancement,Talent,Flurry,16282,16256,Rank 3/5,,Increases your attack speed by 20% for your next 3 swings after dealing a critical strike.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16282,Talent: Flurry; tree row 4
Shaman,Enhancement,Talent,Flurry,16283,16256,Rank 4/5,,Increases your attack speed by 25% for your next 3 swings after dealing a critical strike.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16283,Talent: Flurry; tree row 4
Shaman,Enhancement,Talent,Flurry,16284,16256,Rank 5/5,,Increases your attack speed by 30% for your next 3 swings after dealing a critical strike.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16284,Talent: Flurry; tree row 4
Shaman,Enhancement,Talent,Guardian Totems,16258,16258,Rank 1/2,,Increases the amount of damage reduced by your Stoneskin Totem and Windwall Totem by 10% and reduces the cooldown of your Grounding Totem by 1 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16258,Talent: Guardian Totems; tree row 2
Shaman,Enhancement,Talent,Guardian Totems,16293,16258,Rank 2/2,,Increases the amount of damage reduced by your Stoneskin Totem and Windwall Totem by 20% and reduces the cooldown of your Grounding Totem by 2 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16293,Talent: Guardian Totems; tree row 2
Shaman,Enhancement,Talent,Improved Ghost Wolf,16262,16262,Rank 1/2,,Reduces the cast time of your Ghost Wolf spell by 1 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16262,Talent: Improved Ghost Wolf; tree row 2
Shaman,Enhancement,Talent,Improved Ghost Wolf,16287,16262,Rank 2/2,,Reduces the cast time of your Ghost Wolf spell by 2 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16287,Talent: Improved Ghost Wolf; tree row 2
Shaman,Enhancement,Talent,Improved Lightning Shield,16261,16261,Rank 1/3,,Increases the damage done by your Lightning Shield orbs by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16261,Talent: Improved Lightning Shield; tree row 2
Shaman,Enhancement,Talent,Improved Lightning Shield,16290,16261,Rank 2/3,,Increases the damage done by your Lightning Shield orbs by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16290,Talent: Improved Lightning Shield; tree row 2
Shaman,Enhancement,Talent,Improved Lightning Shield,16291,16261,Rank 3/3,,Increases the damage done by your Lightning Shield orbs by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16291,Talent: Improved Lightning Shield; tree row 2
Shaman,Enhancement,Talent,Improved Weapon Totems,29192,29192,Rank 1/2,,Increases the melee attack power bonus of your Windfury Totem by 15% and increases the damage caused by your Flametongue Totem by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29192,Talent: Improved Weapon Totems; tree row 5
Shaman,Enhancement,Talent,Improved Weapon Totems,29193,29192,Rank 2/2,,Increases the melee attack power bonus of your Windfury Totem by 30% and increases the damage caused by your Flametongue Totem by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29193,Talent: Improved Weapon Totems; tree row 5
Shaman,Enhancement,Talent,Mental Quickness,30812,30812,Rank 1/3,,Reduces the mana cost of your instant cast Shaman spells by 2% and increases your spell damage and healing by an amount equal to 10% of your attack power.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30812,Talent: Mental Quickness; tree row 6
Shaman,Enhancement,Talent,Mental Quickness,30813,30812,Rank 2/3,,Reduces the mana cost of your instant cast Shaman spells by 4% and increases your spell damage and healing by an amount equal to 20% of your attack power.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30813,Talent: Mental Quickness; tree row 6
Shaman,Enhancement,Talent,Mental Quickness,30814,30812,Rank 3/3,,Reduces the mana cost of your instant cast Shaman spells by 6% and increases your spell damage and healing by an amount equal to 30% of your attack power.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30814,Talent: Mental Quickness; tree row 6
Shaman,Enhancement,Talent,Shamanistic Focus,43338,43338,Rank 1/1,,"After landing a melee critical strike, you enter a Focused state. The Focused state reduces the mana cost of your next Shock spell by 60%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=43338,Talent: Shamanistic Focus; tree row 3
Shaman,Enhancement,Talent Ability,Shamanistic Rage,30823,30823,Rank 1/1,,Reduces all damage taken by 30% and gives your successful melee attacks a chance to regenerate mana equal to 30% of your attack power. Lasts 15 sec.,Defensive,Utility,120,15,,,Cooldown + aura,"DEFENSIVE, HAS_BUFF, MAJOR, RESOURCE",https://www.wowhead.com/tbc/spell=30823,Talent-required | Talent: Shamanistic Rage
Shaman,Enhancement,Talent,Shield Specialization,16253,16253,Rank 1/5,,Increases your chance to block attacks with a shield by 1% and increases the amount blocked by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16253,Talent: Shield Specialization; tree row 1
Shaman,Enhancement,Talent,Shield Specialization,16298,16253,Rank 2/5,,Increases your chance to block attacks with a shield by 2% and increases the amount blocked by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16298,Talent: Shield Specialization; tree row 1
Shaman,Enhancement,Talent,Shield Specialization,16299,16253,Rank 3/5,,Increases your chance to block attacks with a shield by 3% and increases the amount blocked by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16299,Talent: Shield Specialization; tree row 1
Shaman,Enhancement,Talent,Shield Specialization,16300,16253,Rank 4/5,,Increases your chance to block attacks with a shield by 4% and increases the amount blocked by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16300,Talent: Shield Specialization; tree row 1
Shaman,Enhancement,Talent,Shield Specialization,16301,16253,Rank 5/5,,Increases your chance to block attacks with a shield by 5% and increases the amount blocked by 25%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16301,Talent: Shield Specialization; tree row 1
Shaman,Enhancement,Talent,Spirit Weapons,16268,16268,Rank 1/1,,Gives a chance to parry enemy melee attacks and reduces the threat generated by your melee attacks by 30%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16268,Talent: Spirit Weapons; tree row 5
Shaman,Enhancement,Talent Ability,Stormstrike,17364,17364,Rank 1/1,,"Instantly attack with both weapons. In addition, the next 2 sources of Nature damage dealt to the target are increased by 20%. Lasts 12 sec.",Offensive,Main,10,12,8% of base mana,17364,Cooldown + aura,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=17364,Talent-required | Talent: Stormstrike
Shaman,Enhancement,Talent,Thundering Strikes,16255,16255,Rank 1/5,,Improves your chance to get a critical strike with your weapon attacks by 1%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16255,Talent: Thundering Strikes; tree row 2
Shaman,Enhancement,Talent,Thundering Strikes,16302,16255,Rank 2/5,,Improves your chance to get a critical strike with your weapon attacks by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16302,Talent: Thundering Strikes; tree row 2
Shaman,Enhancement,Talent,Thundering Strikes,16303,16255,Rank 3/5,,Improves your chance to get a critical strike with your weapon attacks by 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16303,Talent: Thundering Strikes; tree row 2
Shaman,Enhancement,Talent,Thundering Strikes,16304,16255,Rank 4/5,,Improves your chance to get a critical strike with your weapon attacks by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16304,Talent: Thundering Strikes; tree row 2
Shaman,Enhancement,Talent,Thundering Strikes,16305,16255,Rank 5/5,,Improves your chance to get a critical strike with your weapon attacks by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16305,Talent: Thundering Strikes; tree row 2
Shaman,Enhancement,Talent,Toughness,16252,16252,Rank 1/5,,"Increases your armor value from items by 2%, and reduces the duration of movement slowing effects on you by 10%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16252,Talent: Toughness; tree row 4
Shaman,Enhancement,Talent,Toughness,16306,16252,Rank 2/5,,"Increases your armor value from items by 4%, and reduces the duration of movement slowing effects on you by 20%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16306,Talent: Toughness; tree row 4
Shaman,Enhancement,Talent,Toughness,16307,16252,Rank 3/5,,"Increases your armor value from items by 6%, and reduces the duration of movement slowing effects on you by 30%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16307,Talent: Toughness; tree row 4
Shaman,Enhancement,Talent,Toughness,16308,16252,Rank 4/5,,"Increases your armor value from items by 8%, and reduces the duration of movement slowing effects on you by 40%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16308,Talent: Toughness; tree row 4
Shaman,Enhancement,Talent,Toughness,16309,16252,Rank 5/5,,"Increases your armor value from items by 10%, and reduces the duration of movement slowing effects on you by 50%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16309,Talent: Toughness; tree row 4
Shaman,Enhancement,Talent,Unleashed Rage,30802,30802,Rank 1/5,,Causes your critical hits with melee attacks to increase all party members' melee attack power by 2% if within 20 yards of the Shaman. Lasts 10 sec.,Talent Passive,Data only,,10,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30802,Talent: Unleashed Rage; tree row 8
Shaman,Enhancement,Talent,Unleashed Rage,30808,30802,Rank 2/5,,Causes your critical hits with melee attacks to increase all party members' melee attack power by 4% if within 20 yards of the Shaman. Lasts 10 sec.,Talent Passive,Data only,,10,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30808,Talent: Unleashed Rage; tree row 8
Shaman,Enhancement,Talent,Unleashed Rage,30809,30802,Rank 3/5,,Causes your critical hits with melee attacks to increase all party members' melee attack power by 6% if within 20 yards of the Shaman. Lasts 10 sec.,Talent Passive,Data only,,10,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30809,Talent: Unleashed Rage; tree row 8
Shaman,Enhancement,Talent,Unleashed Rage,30810,30802,Rank 4/5,,Causes your critical hits with melee attacks to increase all party members' melee attack power by 8% if within 20 yards of the Shaman. Lasts 10 sec.,Talent Passive,Data only,,10,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30810,Talent: Unleashed Rage; tree row 8
Shaman,Enhancement,Talent,Unleashed Rage,30811,30802,Rank 5/5,,Causes your critical hits with melee attacks to increase all party members' melee attack power by 10% if within 20 yards of the Shaman. Lasts 10 sec.,Talent Passive,Data only,,10,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=30811,Talent: Unleashed Rage; tree row 8
Shaman,Enhancement,Talent,Weapon Mastery,29082,29082,Rank 1/5,,Increases the damage you deal with all weapons by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29082,Talent: Weapon Mastery; tree row 6
Shaman,Enhancement,Talent,Weapon Mastery,29084,29082,Rank 2/5,,Increases the damage you deal with all weapons by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29084,Talent: Weapon Mastery; tree row 6
Shaman,Enhancement,Talent,Weapon Mastery,29086,29082,Rank 3/5,,Increases the damage you deal with all weapons by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29086,Talent: Weapon Mastery; tree row 6
Shaman,Enhancement,Talent,Weapon Mastery,29087,29082,Rank 4/5,,Increases the damage you deal with all weapons by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29087,Talent: Weapon Mastery; tree row 6
Shaman,Enhancement,Talent,Weapon Mastery,29088,29082,Rank 5/5,,Increases the damage you deal with all weapons by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29088,Talent: Weapon Mastery; tree row 6
Shaman,Restoration,Ability,Chain Heal,1064,1064,Rank 1,40,"Heals the friendly target for 
332 to 
381, then jumps to heal additional nearby targets. If cast on a party member, the heal will only jump to other party members. Each jump reduces the effectiveness of the heal by 50%. Heals 3 total targets.",Healing,Utility,0,,260 Mana,,Cooldown,"FILLER, HEAL, HEAL_AOE, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=1064,
